id	lat	lng	city	address_	province	suburb	street	postcode
1716	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1717	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1718	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1719	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1720	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1721	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1722	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1723	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1724	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1725	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1726	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1727	24.82212015	46.62972528	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1728	24.83066	46.74266	Riyadh Region	Qurtubah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Qurtubah		13248
1729	24.83066	46.74266	Riyadh Region	Qurtubah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Qurtubah		13248
1730	24.83066	46.74266	Riyadh Region	Qurtubah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Qurtubah		13248
1731	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1732	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1733	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1734	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1735	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1736	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1737	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1738	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1739	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1740	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1741	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1742	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1743	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1744	24.87387376	46.61197108	Riyadh Region	Al Aarid, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aarid	Ali Adhahrii Street	13338
1759	24.81403	46.79755	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Arisa	13251
1763	24.81403	46.79755	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Arisa	13251
1771	24.81403	46.79755	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Arisa	13251
1772	24.81403	46.79755	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Arisa	13251
1773	24.81403	46.79755	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Arisa	13251
1774	24.81403	46.79755	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Arisa	13251
1775	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1776	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1777	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1778	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1779	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1780	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1781	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1782	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1783	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1784	24.77766282	46.61611542	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شارع المرج	13521
1798	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1801	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1802	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1804	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1805	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1806	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1807	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1808	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1809	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1810	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1811	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1812	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1813	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1814	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1815	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1816	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1817	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1818	24.79658819	46.7069354	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Shaikh Abdullah Al Maqzoub	12564
1838	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1839	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1840	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1841	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1842	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1843	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1844	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1845	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1846	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1847	24.71007	46.67104	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1848	24.70921	46.66942	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1849	24.70921	46.66942	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1850	24.70921	46.66942	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1851	24.70921	46.66942	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1852	24.70921	46.66942	Riyadh Region	Al Maathar Municipality, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Maathar Municipality	Al Safwa	12333
1872	24.79604	46.62137	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Hasima Street	13524
1890	24.69521	46.71222	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Prince Mas'Ayyd Bin Abdulaziz	12811
1891	24.69521	46.71222	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Prince Mas'Ayyd Bin Abdulaziz	12811
1892	24.69521	46.71222	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Prince Mas'Ayyd Bin Abdulaziz	12811
1893	24.69521	46.71222	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Prince Mas'Ayyd Bin Abdulaziz	12811
1894	24.69521	46.71222	Riyadh Region	As Sulaymaniyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	As Sulaymaniyah District	Prince Mas'Ayyd Bin Abdulaziz	12811
1895	24.66814	46.55343	Riyadh Region	Mahdia District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Mahdia District		13751
1903	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1906	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1908	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1909	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1910	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1911	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1912	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1913	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1914	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1915	24.83923	46.68336	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	شارع رقم 372	13323
1922	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1924	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1925	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1926	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1927	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1928	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1929	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1930	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1931	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1932	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1933	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1934	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1935	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1936	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1937	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1938	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1939	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1940	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1941	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1942	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1943	24.81323	46.79102	Riyadh Region	Al Yarmouk District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yarmouk District	Al Shaisi	13251
1950	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1951	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1952	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1953	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1954	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1955	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1956	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1957	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1958	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1959	24.74973	46.72926	Riyadh Region	King Abdullah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Abdullah District		12483
1961	24.79299	46.69576	Riyadh Region	Al Wadi District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Wadi District	Al Meshwar	13313
1972	24.78513	46.64839	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Al Qiyas Street	13315
1973	24.86834	46.63138	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13335
1994	24.69313	46.61886	Riyadh Region	Hayy as Sifarat (Embassy Quarter), Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Hayy as Sifarat (Embassy Quarter)	Dar Al Islam St	11614
1995	24.69313	46.61886	Riyadh Region	Hayy as Sifarat (Embassy Quarter), Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Hayy as Sifarat (Embassy Quarter)	Dar Al Islam St	11614
1996	24.69313	46.61886	Riyadh Region	Hayy as Sifarat (Embassy Quarter), Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Hayy as Sifarat (Embassy Quarter)	Dar Al Islam St	11614
1997	24.69313	46.61886	Riyadh Region	Hayy as Sifarat (Embassy Quarter), Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Hayy as Sifarat (Embassy Quarter)	Dar Al Islam St	11614
1998	24.69313	46.61886	Riyadh Region	Hayy as Sifarat (Embassy Quarter), Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Hayy as Sifarat (Embassy Quarter)	Dar Al Islam St	11614
2001	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2002	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2003	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2005	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2006	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2007	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2008	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2009	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2010	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2011	24.84174755	46.59277719	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan		12233
2017	24.7394	46.65689	Riyadh Region	Al Muhammadiyah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Muhammadiyah	شارع حسين بن علي	12262
2020	24.7394	46.65689	Riyadh Region	Al Muhammadiyah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Muhammadiyah	شارع حسين بن علي	12262
2027	24.78991	46.78685	Riyadh Region	Al Ishbiliyah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Ishbiliyah District		62800
2031	24.78235857	46.73683561	Riyadh Region	Ghirnatah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Ghirnatah District	Al Ahwaz	13241
2032	24.81777	46.59173	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan	King Salman Branch Road	13522
2033	24.81777	46.59173	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan	King Salman Branch Road	13522
2034	24.81777	46.59173	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan	King Salman Branch Road	13522
2054	24.86349	46.65087	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District		13335
2055	24.86349	46.65087	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District		13335
2056	24.86349	46.65087	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District		13335
2057	24.86349	46.65087	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District		13335
2059	24.86349	46.65087	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District		13335
2060	24.86349	46.65087	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District		13335
2062	24.86349	46.65087	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District		13335
